Reporting Period,Accounting Period,Artist(s),Release,Track,UPC,ISRC,Partner,Country,Type,Units,Revenue (USD),Revenue Share (%),Split Pay Share (%)
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,AT,UNKNOWN_STREAM,101.000000000,0.000827700,100,7
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,AT,UNKNOWN_STREAM,3.990000000,0.010744000,100,93
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,AT,UNKNOWN_STREAM,1.000000000,0.000008200,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,AU,UNKNOWN_STREAM,270.000000000,0.002934100,100,33
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,AU,UNKNOWN_STREAM,1.880000000,0.005898500,100,66
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,AU,UNKNOWN_STREAM,6.000000000,0.000065200,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,AW,UNKNOWN_STREAM,18.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BA,UNKNOWN_STREAM,48.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BB,UNKNOWN_STREAM,2.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BD,UNKNOWN_STREAM,632.000000000,0.000194900,100,27
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BD,UNKNOWN_STREAM,188.000000000,0.000058000,100,8
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BD,UNKNOWN_STREAM,12.100000000,0.000456400,100,64
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BE,UNKNOWN_STREAM,5.000000000,0.000048100,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BE,UNKNOWN_STREAM,8.620000000,0.023568300,100,90
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BE,UNKNOWN_STREAM,264.000000000,0.002541600,100,10
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BF,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BG,UNKNOWN_STREAM,88.000000000,0.000346300,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BJ,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BM,UNKNOWN_STREAM,2.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BO,UNKNOWN_STREAM,299.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BO,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BR,UNKNOWN_STREAM,10.050000000,0.001416100,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BR,UNKNOWN_STREAM,1078.300000000,0.151999100,100,50
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BR,UNKNOWN_STREAM,3751.000000000,0.004590100,100,2
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BR,UNKNOWN_STREAM,118319.000000000,0.144787000,100,48
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BS,UNKNOWN_STREAM,2.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,BZ,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CA,UNKNOWN_STREAM,2.170000000,0.006342200,100,29
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CA,UNKNOWN_STREAM,2.870000000,0.008386200,100,39
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CA,UNKNOWN_STREAM,112.000000000,0.000981000,100,5
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CA,UNKNOWN_STREAM,689.000000000,0.006035100,100,28
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CH,UNKNOWN_STREAM,9.000000000,0.000129900,100,5
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CH,UNKNOWN_STREAM,183.000000000,0.002641300,100,95
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CL,UNKNOWN_STREAM,6721.000000000,0.033570900,100,93
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CL,UNKNOWN_STREAM,4.560000000,0.002189000,100,6
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CL,UNKNOWN_STREAM,81.000000000,0.000404600,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CM,UNKNOWN_STREAM,4.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CO,UNKNOWN_STREAM,5741.000000000,0.007361700,100,75
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CO,UNKNOWN_STREAM,72.000000000,0.000092300,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CO,UNKNOWN_STREAM,14.690000000,0.002334900,100,24
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CR,UNKNOWN_STREAM,460.000000000,0.001080800,100,99
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CR,UNKNOWN_STREAM,5.000000000,0.000011700,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CV,UNKNOWN_STREAM,8.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CW,UNKNOWN_STREAM,10.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CY,UNKNOWN_STREAM,28.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CZ,UNKNOWN_STREAM,82.000000000,0.000416600,100,7
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CZ,UNKNOWN_STREAM,2.000000000,0.000010200,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,CZ,UNKNOWN_STREAM,4.580000000,0.005227300,100,92
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DE,UNKNOWN_STREAM,7.530000000,0.024070400,100,78
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DE,UNKNOWN_STREAM,748.000000000,0.006653400,100,22
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DE,UNKNOWN_STREAM,16.000000000,0.000142300,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DK,UNKNOWN_STREAM,31.000000000,0.000251900,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DO,UNKNOWN_STREAM,8.000000000,0.000012200,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DO,UNKNOWN_STREAM,588.000000000,0.000895600,100,99
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DZ,UNKNOWN_STREAM,158.000000000,0.000031300,100,13
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DZ,UNKNOWN_STREAM,7.000000000,0.000001400,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,DZ,UNKNOWN_STREAM,5.190000000,0.000207500,100,86
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,EC,UNKNOWN_STREAM,1060.000000000,0.001443000,100,99
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,EC,UNKNOWN_STREAM,6.000000000,0.000008200,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,EE,UNKNOWN_STREAM,14.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,EG,UNKNOWN_STREAM,5.000000000,0.000001000,100,3
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,EG,UNKNOWN_STREAM,159.000000000,0.000032500,100,97
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,ES,UNKNOWN_STREAM,10.710000000,0.016658300,100,11
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,ES,UNKNOWN_STREAM,1382.000000000,0.011129600,100,7
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,ES,UNKNOWN_STREAM,16140.000000000,0.129979200,100,82
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,FI,UNKNOWN_STREAM,371.000000000,0.000825100,100,7
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,FI,UNKNOWN_STREAM,2.720000000,0.011489000,100,93
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,FJ,UNKNOWN_STREAM,1.000000000,6.00E-7,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,FR,UNKNOWN_STREAM,21.000000000,0.000217100,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,FR,UNKNOWN_STREAM,8.300000000,0.022867400,100,51
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,FR,UNKNOWN_STREAM,2079.000000000,0.021496300,100,48
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GB,UNKNOWN_STREAM,311.000000000,0.003612400,100,9
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GB,UNKNOWN_STREAM,10.200000000,0.038648100,100,91
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GB,UNKNOWN_STREAM,5.000000000,0.000058100,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GE,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GE,UNKNOWN_STREAM,32.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GF,UNKNOWN_STREAM,7.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GG,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GH,UNKNOWN_STREAM,3.000000000,0.000013100,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GL,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GP,UNKNOWN_STREAM,4.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GP,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GR,UNKNOWN_STREAM,67.000000000,0.000545000,100,16
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GR,UNKNOWN_STREAM,2.580000000,0.002162900,100,62
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GR,UNKNOWN_STREAM,99.000000000,0.000805400,100,23
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GT,UNKNOWN_STREAM,272.000000000,0.000418300,100,49
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GT,UNKNOWN_STREAM,3.560000000,0.000439500,100,51
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GT,UNKNOWN_STREAM,2.000000000,0.000003100,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,GY,UNKNOWN_STREAM,3.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,HK,UNKNOWN_STREAM,2.000000000,0.000012200,100,5
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,HK,UNKNOWN_STREAM,38.000000000,0.000231500,100,95
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,HN,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,HN,UNKNOWN_STREAM,4.390000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,HN,UNKNOWN_STREAM,222.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,HR,UNKNOWN_STREAM,43.000000000,0.000098200,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,HU,UNKNOWN_STREAM,111.000000000,0.001038000,100,30
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,HU,UNKNOWN_STREAM,2.730000000,0.002420400,100,70
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,ID,UNKNOWN_STREAM,1.000000000,7.00E-7,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,ID,UNKNOWN_STREAM,5.850000000,0.000480400,100,66
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,ID,UNKNOWN_STREAM,323.000000000,0.000241700,100,33
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IE,UNKNOWN_STREAM,40.000000000,0.000242600,100,95
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IE,UNKNOWN_STREAM,2.000000000,0.000012100,100,5
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IL,UNKNOWN_STREAM,73.000000000,0.000251100,100,99
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IL,UNKNOWN_STREAM,1.000000000,0.000003400,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IN,UNKNOWN_STREAM,10.390000000,0.000475500,100,11
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IN,UNKNOWN_STREAM,8762.000000000,0.002054500,100,48
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IN,UNKNOWN_STREAM,31.750000000,0.001452800,100,34
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IN,UNKNOWN_STREAM,1222.000000000,0.000286500,100,7
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IQ,UNKNOWN_STREAM,2.000000000,3.00E-7,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IQ,UNKNOWN_STREAM,264.000000000,0.000034500,100,15
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IQ,UNKNOWN_STREAM,10.800000000,0.000197700,100,85
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IS,UNKNOWN_STREAM,2.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IS,UNKNOWN_STREAM,7.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IT,UNKNOWN_STREAM,7.310000000,0.017218600,100,37
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IT,UNKNOWN_STREAM,32.000000000,0.000257400,100,1
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,IT,UNKNOWN_STREAM,3678.000000000,0.029580600,100,63
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,JE,UNKNOWN_STREAM,2.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,JM,UNKNOWN_STREAM,6.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,JO,UNKNOWN_STREAM,5.280000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,JO,UNKNOWN_STREAM,50.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,JO,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,JP,UNKNOWN_STREAM,4.000000000,0.000066200,100,0
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,JP,UNKNOWN_STREAM,710.000000000,0.011753000,100,29
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,JP,UNKNOWN_STREAM,6.090000000,0.028430300,100,71
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,KE,UNKNOWN_STREAM,1.000000000,0.000001800,100,15
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,KE,UNKNOWN_STREAM,6.000000000,0.000010500,100,85
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,KR,UNKNOWN_STREAM,288.000000000,0.002623200,100,8
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,KR,UNKNOWN_STREAM,9.300000000,0.028719700,100,92
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,KW,UNKNOWN_STREAM,16.000000000,0.000061700,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,KY,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,KZ,UNKNOWN_STREAM,188.000000000,0.000312200,100,17
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,KZ,UNKNOWN_STREAM,5.590000000,0.001521200,100,83
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LB,UNKNOWN_STREAM,21.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LB,UNKNOWN_STREAM,2.690000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LB,UNKNOWN_STREAM,169.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LK,UNKNOWN_STREAM,18.000000000,0.000057600,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LT,UNKNOWN_STREAM,26.000000000,0.000081100,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LU,UNKNOWN_STREAM,21.000000000,0.000433900,100,95
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LU,UNKNOWN_STREAM,1.000000000,0.000020700,100,5
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LV,UNKNOWN_STREAM,6.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LY,UNKNOWN_STREAM,1.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,LY,UNKNOWN_STREAM,12.000000000,0E-9,100,100
2026-02-01,2026-04-01,Le Zhang,The Days We Crocheted Together,The Days We Crocheted Together,199348528304,QZS662546725,FACEBOOK,MA,UNKNOWN_STREAM,3.000000000,9.00E-7,100,0
